direction,start_sec,end_sec,duration_sec,flux_sum,peak_flux,count_est,count_round
OUT,73.54166666666667,73.83333333333333,0.2916666666666572,15367.558044433594,4504.138671875,153.67558044433594,154
OUT,74.08333333333333,75.20833333333333,1.125,69047.851521492,17916.734375,690.4785152149201,690
OUT,75.45833333333333,75.54166666666667,0.08333333333334281,1107.302474975586,893.820556640625,11.07302474975586,11
IN,73.79166666666667,75.79166666666667,2.0,135520.21362304688,6688.13671875,1355.2021362304688,1355
OUT,75.83333333333333,76.04166666666667,0.2083333333333428,459.74434089660645,191.32662963867188,4.597443408966065,5
IN,76.04166666666667,78.04166666666667,2.0,100654.25062561035,6315.8125,1006.5425062561035,1007
OUT,76.45833333333333,78.20833333333333,1.75,63773.59211015701,4151.95458984375,637.7359211015702,638
OUT,78.45833333333333,78.83333333333333,0.375,21386.617668151855,5129.0947265625,213.86617668151857,214
IN,78.29166666666667,80.29166666666667,2.0,131123.8186264038,13018.1923828125,1311.2381862640382,1311
IN,80.54166666666667,80.95833333333333,0.4166666666666572,9294.154331207275,2333.5224609375,92.94154331207275,93
OUT,79.08333333333333,81.08333333333333,2.0,197629.50341796875,10639.953125,1976.2950341796875,1976
IN,81.20833333333333,83.20833333333333,2.0,111615.62662506104,10564.9443359375,1116.1562662506103,1116
OUT,81.33333333333333,83.33333333333333,2.0,148043.22650909424,11217.732421875,1480.4322650909423,1480
IN,83.45833333333333,85.45833333333333,2.0,215827.7403564453,11883.8154296875,2158.277403564453,2158
OUT,83.58333333333333,85.45833333333333,1.875,156188.55608797073,9171.779296875,1561.8855608797073,1562
OUT,85.75,85.83333333333333,0.0833333333333286,532.8891674280167,328.93963623046875,5.328891674280166,5
OUT,86.125,86.16666666666667,0.041666666666671404,127.19817352294922,127.19817352294922,1.2719817352294922,1
OUT,86.41666666666667,86.5,0.0833333333333286,576.7742767333984,442.9619445800781,5.767742767333984,6
OUT,86.79166666666667,86.91666666666667,0.125,931.5301742553711,718.916748046875,9.31530174255371,9
OUT,87.16666666666667,87.20833333333333,0.04166666666665719,607.0633261799812,606.7158203125,6.070633261799812,6
IN,85.70833333333333,87.625,1.9166666666666714,149957.73938131332,11033.31640625,1499.5773938131333,1500
OUT,87.45833333333333,87.70833333333333,0.25,1735.7949273586273,789.90380859375,17.35794927358627,17
OUT,87.95833333333333,88.16666666666667,0.2083333333333428,1143.9578295201063,762.978515625,11.439578295201063,11
OUT,88.41666666666667,89.75,1.3333333333333286,40292.9262046814,4373.0810546875,402.92926204681396,403
IN,87.875,89.875,2.0,110035.25310516357,8874.830078125,1100.3525310516357,1100
OUT,90.04166666666667,91.29166666666667,1.25,33869.13732910156,3867.291748046875,338.6913732910156,339
OUT,91.54166666666667,91.58333333333333,0.04166666666665719,323.97607421875,323.97607421875,3.2397607421875,3
IN,90.125,92.125,2.0,53778.57244491577,3192.59814453125,537.7857244491577,538
OUT,91.875,92.29166666666667,0.4166666666666714,9024.627113342285,2463.45947265625,90.24627113342285,90
OUT,92.54166666666667,94.29166666666667,1.75,51949.95167732239,4429.0400390625,519.4995167732238,519
IN,92.375,94.375,2.0,67541.6943693161,9248.421875,675.416943693161,675
OUT,94.54166666666667,95.875,1.3333333333333286,75664.43794250488,6415.55810546875,756.6443794250488,757
OUT,96.125,96.25,0.125,1742.2511410713196,1439.5447998046875,17.422511410713195,17
IN,94.625,96.625,2.0,151148.86742591858,9267.3212890625,1511.4886742591857,1511
IN,96.875,97.875,1.0,37451.91855430603,7547.740234375,374.5191855430603,375
OUT,96.5,98.5,2.0,158452.45181274414,13671.59375,1584.5245181274413,1585
OUT,98.75,99.04166666666667,0.2916666666666714,5124.917928934097,1393.3408203125,51.24917928934097,51
OUT,99.29166666666667,100.04166666666667,0.75,17067.136570692062,4547.83251953125,170.67136570692062,171
IN,98.125,100.125,2.0,177385.32067871094,8122.34228515625,1773.8532067871095,1774
OUT,100.41666666666667,100.5,0.0833333333333286,101.60135269165039,83.72466278076172,1.0160135269165038,1
OUT,100.75,100.83333333333333,0.0833333333333286,2601.864360809326,2566.42041015625,26.01864360809326,26
IN,100.375,100.95833333333333,0.5833333333333286,36862.41329956055,8699.1328125,368.62413299560546,369
OUT,101.08333333333333,101.66666666666667,0.5833333333333428,21985.35432457924,4963.4287109375,219.8535432457924,220
IN,101.29166666666667,101.75,0.4583333333333286,13331.16996383667,3044.001708984375,133.3116996383667,133
OUT,101.91666666666667,101.95833333333333,0.04166666666665719,2205.666264921427,2205.2978515625,22.056662649214267,22
OUT,102.25,102.5,0.25,4243.445291519165,1291.8272705078125,42.43445291519165,42
IN,102.0,103.0,1.0,29960.291537344456,2615.179443359375,299.60291537344455,300
OUT,102.75,104.08333333333333,1.3333333333333286,45269.85173034668,3793.70849609375,452.6985173034668,453
IN,103.25,104.25,1.0,20415.028841495514,3343.236328125,204.15028841495513,204
OUT,104.33333333333333,106.33333333333333,2.0,120741.57811546326,7496.88037109375,1207.4157811546327,1207
IN,104.5,106.5,2.0,217637.11151123047,10468.9091796875,2176.371115112305,2176
OUT,106.58333333333333,108.41666666666667,1.8333333333333428,100901.54846572876,8926.1318359375,1009.0154846572876,1009
IN,106.75,108.625,1.875,152735.86635315418,9147.326171875,1527.3586635315419,1527
OUT,108.66666666666667,108.70833333333333,0.04166666666665719,65.9934310913086,65.9934310913086,0.659934310913086,1
OUT,108.95833333333333,109.79166666666667,0.8333333333333428,10827.989664316177,1690.28564453125,108.27989664316178,108
IN,108.875,110.58333333333333,1.7083333333333286,107436.52883911133,9433.166015625,1074.3652883911134,1074
OUT,110.04166666666667,111.29166666666667,1.25,69554.39033317566,9664.1513671875,695.5439033317566,696
IN,110.83333333333333,111.41666666666667,0.5833333333333428,21695.544599056244,3625.13232421875,216.95544599056245,217
IN,111.66666666666667,111.70833333333333,0.04166666666665719,157.36123657226562,157.36123657226562,1.5736123657226562,2
OUT,111.625,111.70833333333333,0.0833333333333286,206.4372329711914,104.90296936035156,2.064372329711914,2
IN,111.95833333333333,112.04166666666667,0.08333333333334281,214.2411117553711,127.68574523925781,2.142411117553711,2
OUT,112.04166666666667,112.08333333333333,0.04166666666665719,110.96769332885742,106.64302825927734,1.1096769332885743,1
OUT,112.33333333333333,112.375,0.041666666666671404,58.25101089477539,58.25101089477539,0.5825101089477539,1
IN,112.33333333333333,112.41666666666667,0.08333333333334281,241.23241424560547,159.90670776367188,2.412324142456055,2
OUT,112.75,112.83333333333333,0.0833333333333286,329.5856604576111,183.19879150390625,3.2958566045761106,3
OUT,113.08333333333333,113.5,0.4166666666666714,6335.006072998047,1839.843017578125,63.35006072998047,63
OUT,113.79166666666667,113.91666666666667,0.125,361.16793632507324,261.9459533691406,3.6116793632507322,4
OUT,114.16666666666667,114.20833333333333,0.04166666666665719,127.89649963378906,127.89649963378906,1.2789649963378906,1
IN,112.66666666666667,114.66666666666667,2.0,130875.88017272949,8686.3447265625,1308.758801727295,1309
IN,114.91666666666667,115.20833333333333,0.2916666666666572,2514.10142326355,1095.9549560546875,25.1410142326355,25
IN,115.45833333333333,116.08333333333333,0.625,34645.960023880005,4786.4990234375,346.4596002388,346
IN,116.375,116.45833333333333,0.0833333333333286,6501.647803783417,3858.62744140625,65.01647803783416,65
OUT,114.45833333333333,116.45833333333333,2.0,98246.32846069336,8623.392578125,982.4632846069336,982
OUT,116.70833333333333,116.83333333333333,0.125,2699.942244529724,1534.885498046875,26.999422445297242,27
OUT,117.08333333333333,117.375,0.2916666666666714,14201.736035346985,3191.41552734375,142.01736035346985,142
OUT,117.625,118.04166666666667,0.4166666666666714,8402.031600952148,3132.79345703125,84.02031600952148,84
IN,116.70833333333333,118.70833333333333,2.0,187575.0704460144,13219.9912109375,1875.750704460144,1876
OUT,118.29166666666667,119.16666666666667,0.875,12117.332372173667,1724.361572265625,121.17332372173666,121
OUT,119.41666666666667,119.54166666666667,0.125,149.86040496826172,68.71017456054688,1.4986040496826172,1
OUT,119.79166666666667,120.33333333333333,0.5416666666666572,39616.70358276367,8503.087890625,396.1670358276367,396
IN,118.95833333333333,120.95833333333333,2.0,196430.22821044922,9287.2265625,1964.3022821044922,1964
OUT,120.58333333333333,122.58333333333333,2.0,176248.40936279297,9765.41796875,1762.4840936279297,1762
IN,121.20833333333333,123.20833333333333,2.0,125682.49731826782,7278.4794921875,1256.8249731826781,1257
OUT,122.83333333333333,124.83333333333333,2.0,99546.53401184082,6801.57080078125,995.4653401184082,995
IN,123.45833333333333,125.45833333333333,2.0,90247.09095954895,7022.7451171875,902.4709095954895,902
OUT,125.08333333333333,125.54166666666667,0.4583333333333428,26645.786666870117,4033.57275390625,266.4578666687012,266
IN,125.79166666666667,126.125,0.3333333333333286,1723.5802822113037,755.9891357421875,17.235802822113037,17
OUT,125.79166666666667,126.29166666666667,0.5,18394.06170129776,7438.0556640625,183.9406170129776,184
IN,126.375,126.45833333333333,0.0833333333333286,177.55551671981812,113.45931243896484,1.775555167198181,2
OUT,126.54166666666667,126.75,0.2083333333333286,1027.1916875839233,593.1787109375,10.271916875839233,10
IN,126.75,127.04166666666667,0.2916666666666714,1232.6870193481445,497.5163269042969,12.326870193481446,12
OUT,127.04166666666667,127.20833333333333,0.1666666666666572,1941.7087860107422,855.6290283203125,19.417087860107422,19
OUT,127.625,127.66666666666667,0.041666666666671404,40.251670837402344,40.251670837402344,0.4025167083740234,1
OUT,127.91666666666667,128.45833333333334,0.5416666666666714,24015.349481523037,6339.6435546875,240.15349481523037,240
OUT,128.70833333333334,128.95833333333334,0.25,2744.694275856018,2333.41552734375,27.44694275856018,27
IN,127.29166666666667,129.33333333333334,2.0416666666666714,194367.6414604187,10338.951171875,1943.676414604187,1944
OUT,129.29166666666666,129.33333333333334,0.041666666666685614,45.853477478027344,45.853477478027344,0.45853477478027344,1
OUT,129.58333333333334,130.29166666666666,0.7083333333333144,16797.635536015034,2713.080322265625,167.97635536015034,168
IN,129.58333333333334,131.08333333333334,1.5,61735.16311264038,6352.73291015625,617.3516311264038,617
OUT,130.54166666666666,132.5,1.9583333333333428,45274.19503760338,3241.171875,452.7419503760338,453
OUT,132.75,132.83333333333334,0.08333333333334281,304.3669978380203,219.97799682617188,3.043669978380203,3
IN,131.33333333333334,133.33333333333334,2.0,164514.92710876465,9761.9970703125,1645.1492710876464,1645
OUT,133.08333333333334,133.58333333333334,0.5,22759.01637172699,6595.4228515625,227.5901637172699,228
IN,133.58333333333334,133.875,0.2916666666666572,42526.0088634491,12614.248046875,425.26008863449096,425
IN,134.125,134.66666666666666,0.5416666666666572,15464.976625442505,5051.2060546875,154.64976625442506,155
OUT,133.83333333333334,135.04166666666666,1.2083333333333144,30838.800395965576,8876.974609375,308.38800395965575,308
OUT,135.29166666666666,135.875,0.5833333333333428,25416.690448760986,6208.943359375,254.16690448760986,254
IN,134.91666666666666,135.91666666666666,1.0,42312.626152038574,4372.775390625,423.12626152038575,423
IN,136.20833333333334,136.5,0.2916666666666572,4946.180215477943,2232.441162109375,49.461802154779434,49
IN,136.75,137.0,0.25,2037.7970428466797,706.9111938476562,20.377970428466796,20
IN,137.25,137.41666666666666,0.1666666666666572,10660.51490688324,3943.3095703125,106.6051490688324,107
OUT,136.125,137.66666666666666,1.5416666666666572,44614.17218017578,3957.87158203125,446.1417218017578,446
IN,137.66666666666666,138.25,0.5833333333333428,21085.404291152954,2989.372802734375,210.85404291152955,211
OUT,138.16666666666666,138.41666666666666,0.25,1918.9121255874634,962.3268432617188,19.189121255874635,19
OUT,138.70833333333334,138.75,0.04166666666665719,48.29951477050781,48.29951477050781,0.4829951477050781,1
IN,138.5,138.875,0.375,29861.358238220215,6501.1572265625,298.61358238220214,299
OUT,139.08333333333334,139.16666666666666,0.08333333333331439,120.58748292922974,75.71218872070312,1.2058748292922974,1
IN,139.20833333333334,139.33333333333334,0.125,99.40421867370605,38.687904357910156,0.9940421867370606,1
OUT,139.5,139.54166666666666,0.04166666666665719,41.98535919189453,41.98535919189453,0.41985359191894533,1
IN,139.66666666666666,139.83333333333334,0.16666666666668561,84.03170669078827,39.58363342285156,0.8403170669078827,1
IN,140.08333333333334,140.125,0.04166666666665719,183.73856163024902,182.7987060546875,1.8373856163024902,2
IN,140.375,140.75,0.375,6417.952031135559,3952.1669921875,64.17952031135559,64
OUT,139.91666666666666,140.875,0.9583333333333428,36061.233558654785,4038.255859375,360.61233558654783,361
OUT,141.125,141.20833333333334,0.08333333333334281,62.03081512451172,31.147754669189453,0.6203081512451172,1
IN,141.20833333333334,141.29166666666666,0.08333333333331439,132.38893127441406,68.07559204101562,1.3238893127441407,1
IN,141.58333333333334,141.625,0.04166666666665719,223.33506774902344,223.33506774902344,2.2333506774902343,2
OUT,141.5,141.79166666666666,0.2916666666666572,375.06866550445557,144.33291625976562,3.7506866550445555,4
IN,141.875,142.0,0.125,210.95177745819092,131.38687133789062,2.109517774581909,2
OUT,142.04166666666666,142.29166666666666,0.25,14963.90911102295,6561.59765625,149.6390911102295,150
IN,142.29166666666666,142.33333333333334,0.041666666666685614,194.55885314941406,194.55885314941406,1.9455885314941406,2
OUT,142.58333333333334,142.66666666666666,0.08333333333331439,155.38771039247513,82.68905639648438,1.5538771039247512,2
IN,142.66666666666666,142.75,0.08333333333334281,171.48495483398438,94.35671997070312,1.7148495483398438,2
OUT,142.91666666666666,143.0,0.08333333333334281,139.08021545410156,100.29461669921875,1.3908021545410156,1
IN,143.0,143.125,0.125,4274.154024243355,2025.337158203125,42.74154024243355,43
OUT,143.25,143.29166666666666,0.04166666666665719,39.48779058456421,34.41498947143555,0.3948779058456421,1
IN,143.375,145.125,1.75,65823.39693927765,6522.130859375,658.2339693927765,658
