direction,start_sec,end_sec,duration_sec,flux_sum,peak_flux,count_est,count_round
OUT,91.25,91.41666666666667,0.1666666666666714,2401.7818405628204,1225.0728759765625,24.017818405628205,24
IN,90.20833333333333,92.20833333333333,2.0,95939.81750488281,7283.279296875,959.3981750488281,959
OUT,91.66666666666667,93.66666666666667,2.0,105669.15661621094,7778.8310546875,1056.6915661621094,1057
OUT,93.91666666666667,94.0,0.0833333333333286,1014.0686722993851,834.835205078125,10.14068672299385,10
IN,92.45833333333333,94.45833333333333,2.0,155250.97409057617,8600.1796875,1552.5097409057616,1553
OUT,94.25,95.91666666666667,1.6666666666666714,91238.67358779907,13907.0166015625,912.3867358779908,912
OUT,96.16666666666667,96.375,0.2083333333333286,16068.938915371895,12324.2314453125,160.68938915371893,161
IN,94.70833333333333,96.70833333333333,2.0,101217.42936706543,6686.40234375,1012.1742936706543,1012
OUT,96.625,96.70833333333333,0.0833333333333286,856.2350415587425,555.3738403320312,8.562350415587424,9
OUT,96.95833333333333,97.41666666666667,0.4583333333333428,1390.1478402614594,328.4560852050781,13.901478402614593,14
IN,96.95833333333333,98.33333333333333,1.375,16827.536771774292,2495.122802734375,168.2753677177429,168
OUT,97.66666666666667,98.75,1.0833333333333286,9693.553208947182,1658.947998046875,96.93553208947182,97
OUT,99.0,99.08333333333333,0.0833333333333286,1253.5141518115997,748.84521484375,12.535141518115998,13
IN,98.58333333333333,99.33333333333333,0.75,15340.09715461731,1809.881591796875,153.40097154617308,153
OUT,99.33333333333333,101.33333333333333,2.0,52699.66791534424,4112.27294921875,526.9966791534424,527
IN,99.58333333333333,101.58333333333333,2.0,145066.73092651367,9782.306640625,1450.6673092651367,1451
OUT,101.58333333333333,102.625,1.0416666666666714,22064.48753643036,2551.05322265625,220.6448753643036,221
IN,101.83333333333333,102.75,0.9166666666666714,52017.37281417847,7199.078125,520.1737281417846,520
IN,103.0,104.04166666666667,1.0416666666666714,94340.70635986328,11159.880859375,943.4070635986328,943
OUT,102.875,104.16666666666667,1.2916666666666714,62031.662700653076,13938.525390625,620.3166270065308,620
IN,104.29166666666667,104.5,0.2083333333333286,553.2133893966675,237.76229858398438,5.532133893966675,6
OUT,104.41666666666667,104.54166666666667,0.125,206.98833179473877,155.48828125,2.069883317947388,2
IN,104.75,104.79166666666667,0.041666666666671404,645.1871337890625,645.1871337890625,6.451871337890625,6
IN,105.04166666666667,105.125,0.0833333333333286,3895.0284225940704,3865.522216796875,38.950284225940706,39
IN,105.375,105.41666666666667,0.041666666666671404,59.904788970947266,59.904788970947266,0.5990478897094726,1
OUT,104.79166666666667,105.75,0.9583333333333286,74202.01454162598,10093.6826171875,742.0201454162598,742
IN,105.75,105.875,0.125,395.66075134277344,198.78196716308594,3.9566075134277345,4
OUT,106.0,106.08333333333333,0.0833333333333286,723.4080548286438,687.3889770507812,7.234080548286438,7
OUT,106.33333333333333,106.375,0.041666666666671404,42.34736728668213,36.42742156982422,0.4234736728668213,1
IN,106.16666666666667,106.45833333333333,0.2916666666666572,1464.4373121261597,529.4801025390625,14.644373121261596,15
IN,106.75,107.125,0.375,5876.589317321777,2652.02490234375,58.765893173217776,59
OUT,106.625,107.25,0.625,11463.430386543274,3786.0185546875,114.63430386543274,115
IN,107.375,107.70833333333333,0.3333333333333286,3636.6257305145264,1453.5341796875,36.36625730514526,36
OUT,107.54166666666667,108.08333333333333,0.5416666666666572,16676.295251846313,3682.05810546875,166.76295251846312,167
OUT,108.33333333333333,108.41666666666667,0.08333333333334281,585.3577346801758,531.1552734375,5.853577346801758,6
OUT,108.66666666666667,109.79166666666667,1.125,30545.6982421875,5066.00390625,305.456982421875,305
IN,108.08333333333333,110.08333333333333,2.0,134014.79132843018,10019.396484375,1340.1479132843017,1340
OUT,110.08333333333333,110.16666666666667,0.08333333333334281,1465.2083015441895,1434.466796875,14.652083015441894,15
OUT,110.41666666666667,110.70833333333333,0.2916666666666572,9228.230351448059,2352.0146484375,92.28230351448059,92
OUT,111.0,111.04166666666667,0.041666666666671404,40.268832206726074,32.31877517700195,0.40268832206726074,1
OUT,111.29166666666667,111.33333333333333,0.04166666666665719,333.09613037109375,333.09613037109375,3.3309613037109376,3
IN,110.33333333333333,111.91666666666667,1.5833333333333428,116847.09851074219,8924.17578125,1168.470985107422,1168
OUT,111.75,112.0,0.25,341.02105152606964,116.6956558227539,3.4102105152606965,3
IN,112.20833333333333,112.25,0.041666666666671404,42.757402181625366,39.07334899902344,0.42757402181625365,1
OUT,112.25,112.33333333333333,0.0833333333333286,286.9027404785156,155.13818359375,2.869027404785156,3
IN,112.58333333333333,112.625,0.041666666666671404,57.71574020385742,57.71574020385742,0.5771574020385742,1
OUT,112.83333333333333,112.875,0.041666666666671404,68.35262298583984,68.35262298583984,0.6835262298583984,1
IN,113.375,113.41666666666667,0.041666666666671404,50.66591739654541,44.42570114135742,0.5066591739654541,1
IN,113.70833333333333,113.75,0.041666666666671404,57.36953687667847,53.552459716796875,0.5736953687667846,1
OUT,113.79166666666667,113.875,0.0833333333333286,175.07395935058594,123.45950317382812,1.7507395935058594,2
OUT,114.125,114.16666666666667,0.041666666666671404,37.02669906616211,37.02669906616211,0.3702669906616211,1
OUT,114.41666666666667,114.5,0.0833333333333286,1959.87939453125,1357.0478515625,19.5987939453125,20
OUT,114.75,114.83333333333333,0.0833333333333286,410.83904576301575,229.113037109375,4.108390457630158,4
IN,114.33333333333333,115.125,0.7916666666666714,63032.9068479538,8873.134765625,630.3290684795379,630
OUT,115.08333333333333,115.41666666666667,0.3333333333333428,726.8019313812256,176.03981018066406,7.268019313812256,7
IN,115.375,115.70833333333333,0.3333333333333286,1056.377234339714,339.92364501953125,10.56377234339714,11
IN,116.0,116.08333333333333,0.0833333333333286,1271.7938842773438,702.1826782226562,12.717938842773437,13
IN,116.41666666666667,116.45833333333333,0.04166666666665719,43.64114856719971,40.806785583496094,0.43641148567199706,1
IN,116.79166666666667,116.95833333333333,0.1666666666666572,3742.44011259079,2243.69482421875,37.4244011259079,37
OUT,115.66666666666667,117.66666666666667,2.0,32036.86128807068,3523.1337890625,320.3686128807068,320
OUT,117.91666666666667,118.04166666666667,0.125,288.4259155988693,125.82158660888672,2.884259155988693,3
