target,feature,n,covariance,abs_covariance,feature_mean,target_mean,feature_std,target_std
in_signed_error,candidate_direction_entropy_max,3222,-0.5729712568385563,0.5729712568385563,0.6843013631954572,-1.0965772065488468,0.2740765636278227,23.645095161814144
in_signed_error,frame_diff_mean_p50,3822,-0.5607426998961853,0.5607426998961853,1.6351228113277456,1.1570952347909114e-13,1.9183684799267102,22.135035602693243
in_signed_error,roi_flow_mag_p90_p10,3822,0.557518542859534,0.557518542859534,0.5337236268437596,1.1570952347909114e-13,0.8492769903569268,22.135035602693243
in_signed_error,band_normal_abs_p90_p10,3822,0.5565523057519712,0.5565523057519712,0.3101836099559691,1.1570952347909114e-13,0.5030276448432622,22.135035602693243
in_signed_error,direction_balance_abs_mean,2515,-0.5442833320869483,0.5442833320869483,0.800521545811634,-2.4789391898189286,0.17474806635232898,25.565232364216516
in_signed_error,roi_dark_ratio_p10,3822,0.5163904739893505,0.5163904739893505,0.16197049911681968,1.1570952347909114e-13,0.3445969172446354,22.135035602693243
in_signed_error,background_dark_ratio_p50,3822,0.4949981622140378,0.4949981622140378,0.16653637001297347,1.1570952347909114e-13,0.3476145513404426,22.135035602693243
in_signed_error,band_direction_entropy_min,3822,0.49119254988935346,0.49119254988935346,0.3234308856271221,1.1570952347909114e-13,0.19433070503506059,22.135035602693243
in_signed_error,background_dark_ratio_mean,3822,0.4894284677887211,0.4894284677887211,0.16736607074025045,1.1570952347909114e-13,0.34689573104820703,22.135035602693243
in_signed_error,band_normal_abs_p90_mean,3822,-0.4876050172921262,0.4876050172921262,0.922449255270177,1.1570952347909114e-13,1.2212489512175548,22.135035602693243
in_signed_error,persistence_max_p10,3822,-0.483596435827484,0.483596435827484,0.6644593345788723,1.1570952347909114e-13,1.0115879621146038,22.135035602693243
in_signed_error,band_direction_entropy_p10,3822,0.4690778358911635,0.4690778358911635,0.654965735244485,1.1570952347909114e-13,0.15480844077345476,22.135035602693243
in_signed_error,entrance_gray_entropy_std,3822,-0.46864818746820175,0.46864818746820175,0.16175403108311717,1.1570952347909114e-13,0.1396502274015742,22.135035602693243
in_signed_error,direction_balance_abs_p10,2515,-0.4640606681792951,0.4640606681792951,0.48285690157875616,-2.4789391898189286,0.36410992934025893,25.565232364216516
in_signed_error,raw_candidate_component_count_mean,3822,-0.4597794883397019,0.4597794883397019,2.0360603513803524,1.1570952347909114e-13,2.813623154135067,22.135035602693243
in_signed_error,band_flow_mag_p90_min,3822,0.45239307397203626,0.45239307397203626,0.1574284420819055,1.1570952347909114e-13,0.24127674376611552,22.135035602693243
in_signed_error,roi_flow_mag_p99_min,3822,0.4458482442659158,0.4458482442659158,0.5937101617462621,1.1570952347909114e-13,0.9083388609451457,22.135035602693243
in_signed_error,frame_diff_changed_ratio_10_max,3822,-0.4337320784164667,0.4337320784164667,0.131306523109603,1.1570952347909114e-13,0.14573984637793452,22.135035602693243
in_signed_error,roi_dark_ratio_p50,3822,0.42160993925426654,0.42160993925426654,0.1712111848444362,1.1570952347909114e-13,0.34799015352777524,22.135035602693243
in_signed_error,roi_dark_ratio_mean,3822,0.41751756602901086,0.41751756602901086,0.1721062209644605,1.1570952347909114e-13,0.34727984864526434,22.135035602693243
in_signed_error,entrance_dark_ratio_max,3822,-0.415613878582224,0.415613878582224,0.25638363662481306,1.1570952347909114e-13,0.36873721316189056,22.135035602693243
in_signed_error,filtered_to_raw_traffic_ratio_std,3222,-0.4123068212307932,0.4123068212307932,0.22971664534692887,-1.0965772065488468,0.15254001792674232,23.645095161814144
