case,feature,n,pearson_r,pearson_abs_r,spearman_r,spearman_abs_r
out_low_flow_under,filtered_candidate_component_area_p50_max,202,-0.08810239913987879,0.08810239913987879,-0.08246368250706386,0.08246368250706386
out_low_flow_under,band_flow_mag_p90_p90,267,-0.08793585843388745,0.08793585843388745,-0.05375880394705819,0.05375880394705819
out_low_flow_under,left_raw_out_flux_std,267,0.08770383334348776,0.08770383334348776,0.06111375662344827,0.06111375662344827
out_low_flow_under,candidate_direction_entropy_mean,255,-0.08740609842860421,0.08740609842860421,-0.07199978143629164,0.07199978143629164
out_low_flow_under,entrance_gray_p95_p10,267,-0.0872113965749486,0.0872113965749486,-0.039473888203280134,0.039473888203280134
out_low_flow_under,total_raw_traffic_flux,267,0.08719919549714014,0.08719919549714014,0.05996836225900138,0.05996836225900138
out_low_flow_under,raw_traffic_flux_mean,267,0.08713507914103184,0.08713507914103184,0.059997364615780986,0.059997364615780986
out_low_flow_under,roi_saturated_ratio_p90,267,-0.08582228189673817,0.08582228189673817,-0.0830987585745666,0.0830987585745666
out_low_flow_under,raw_component_count_mean,267,0.08479666903736437,0.08479666903736437,0.03829359423332342,0.03829359423332342
out_low_flow_under,bottom_raw_out_flux_mean,267,-0.08431868033140752,0.08431868033140752,-0.05978250651402822,0.05978250651402822
out_low_flow_under,right_raw_candidate_pixels_p90,267,0.08383614739322785,0.08383614739322785,0.21591891944888955,0.21591891944888955
out_low_flow_under,background_gray_mean_p10,267,0.08272257916307683,0.08272257916307683,0.18441767311605883,0.18441767311605883
out_low_flow_under,roi_saturated_ratio_max,267,-0.08122171743265844,0.08122171743265844,-0.18567717394104727,0.18567717394104727
out_low_flow_under,left_filtered_in_flux_mean,267,0.0806765692690021,0.0806765692690021,0.04311758615962051,0.04311758615962051
out_low_flow_under,persistent_candidate_pixels_std,267,-0.08041988729596745,0.08041988729596745,-0.058794541978649854,0.058794541978649854
out_low_flow_under,roi_flow_mag_p90_p50,267,0.08029895473295826,0.08029895473295826,-0.054621585166621446,0.054621585166621446
out_low_flow_under,background_saturated_ratio_p90,267,-0.0801457536157018,0.0801457536157018,-0.12215319502280501,0.12215319502280501
out_low_flow_under,entrance_value_mean_p90,267,0.07820589129890756,0.07820589129890756,0.12849860621771567,0.12849860621771567
out_low_flow_under,entrance_gray_dynamic_range_p90,267,-0.07807131470809785,0.07807131470809785,-0.005154105528936914,0.005154105528936914
out_low_flow_under,left_raw_in_flux_std,267,0.07782664543166055,0.07782664543166055,0.06665213984390594,0.06665213984390594
out_low_flow_under,total_out_flux_share,202,-0.07763555771875862,0.07763555771875862,-0.07362249259489263,0.07362249259489263
out_low_flow_under,total_in_flux_share,202,0.07763555771875803,0.07763555771875803,0.07362249259489263,0.07362249259489263
out_low_flow_under,raw_in_flux_max,267,0.07681265702144206,0.07681265702144206,0.008212435073541528,0.008212435073541528
out_low_flow_under,candidate_direction_entropy_p90,255,-0.07615519342804505,0.07615519342804505,-0.03961940217366701,0.03961940217366701
out_low_flow_under,right_filtered_in_flux_mean,267,-0.07522614126558756,0.07522614126558756,-0.013565025618472542,0.013565025618472542
out_low_flow_under,raw_candidate_component_count_p90,267,0.07519363636691652,0.07519363636691652,0.15024954177222874,0.15024954177222874
out_low_flow_under,right_filtered_candidate_pixels_mean,267,-0.07510085825856916,0.07510085825856916,-0.03779179211235636,0.03779179211235636
out_low_flow_under,left_raw_in_flux_max,267,0.07477057980132971,0.07477057980132971,0.03359459048666652,0.03359459048666652
out_low_flow_under,entrance_saturated_ratio_mean,267,-0.07473350546308132,0.07473350546308132,-0.1753865554871016,0.1753865554871016
out_low_flow_under,direction_balance_abs_max,202,-0.07446561704439209,0.07446561704439209,-0.09132580273838753,0.09132580273838753
out_low_flow_under,top_raw_in_flux_std,267,0.07389691509733669,0.07389691509733669,0.052080915133699404,0.052080915133699404
out_low_flow_under,entrance_gray_entropy_p90,267,-0.07337448023717778,0.07337448023717778,-0.03542572752493181,0.03542572752493181
out_low_flow_under,roi_gray_p95_min,267,0.07332173804497923,0.07332173804497923,0.1441548347228431,0.1441548347228431
out_low_flow_under,bottom_raw_out_flux_std,267,-0.07254020271239427,0.07254020271239427,-0.07118396443315592,0.07118396443315592
out_low_flow_under,raw_traffic_flux_p90,267,0.0723565597658685,0.0723565597658685,0.13371100673465441,0.13371100673465441
out_low_flow_under,background_saturated_ratio_max,267,-0.07213768398530213,0.07213768398530213,-0.11502660729883309,0.11502660729883309
out_low_flow_under,filtered_candidate_component_area_p90_p10,202,-0.07204496479695705,0.07204496479695705,-0.23512890902346417,0.23512890902346417
out_low_flow_under,raw_component_count_p90,267,0.07180741299790692,0.07180741299790692,0.1514378407925585,0.1514378407925585
out_low_flow_under,left_filtered_candidate_pixels_max,267,-0.0714032855124106,0.0714032855124106,-0.032063617059702045,0.032063617059702045
out_low_flow_under,filtered_candidate_component_area_mean_p10,202,-0.07117307049935136,0.07117307049935136,-0.2350458337097892,0.2350458337097892
out_low_flow_under,filtered_candidate_component_area_p50_p10,202,-0.07117307049935136,0.07117307049935136,-0.2350458337097892,0.2350458337097892
out_low_flow_under,entrance_gray_p05_p50,267,0.07097793266432645,0.07097793266432645,0.1021674279346959,0.1021674279346959
out_low_flow_under,entrance_saturated_ratio_p50,267,-0.07050283052415669,0.07050283052415669,-0.0631372454975216,0.0631372454975216
out_low_flow_under,roi_flow_mag_p90_max,267,0.06953654936553814,0.06953654936553814,0.05027773233301469,0.05027773233301469
out_low_flow_under,background_value_mean_min,267,0.06927174166700223,0.06927174166700223,0.13708606912723054,0.13708606912723054
out_low_flow_under,roi_saturated_ratio_mean,267,-0.06926119922080144,0.06926119922080144,-0.18617007093168914,0.18617007093168914
out_low_flow_under,band_normal_abs_p90_std,267,-0.06913286841750987,0.06913286841750987,-0.031216162159185473,0.031216162159185473
out_low_flow_under,roi_gray_mean_p10,267,0.06872690061580483,0.06872690061580483,0.1663238553514584,0.1663238553514584
out_low_flow_under,raw_candidate_pixels_std,267,-0.06813713155635424,0.06813713155635424,-0.02359089529614364,0.02359089529614364
out_low_flow_under,raw_candidate_component_area_sum_std,267,-0.06813713155635424,0.06813713155635424,-0.02359089529614364,0.02359089529614364
out_low_flow_under,raw_candidate_component_area_ratio_std,267,-0.06810198709465366,0.06810198709465366,-0.024290734774955934,0.024290734774955934
out_low_flow_under,direction_balance_abs_p90,202,-0.06776279008729363,0.06776279008729363,-0.0242207015556297,0.0242207015556297
out_low_flow_under,top_filtered_candidate_pixels_p90,267,-0.06760061812292802,0.06760061812292802,-0.04501010343539125,0.04501010343539125
out_low_flow_under,band_flow_mag_p90_std,267,-0.06668195755544988,0.06668195755544988,-0.037273598737602553,0.037273598737602553
out_low_flow_under,raw_candidate_ratio_band_std,267,-0.06653418982504689,0.06653418982504689,-0.020893991358648535,0.020893991358648535
out_low_flow_under,filtered_candidate_component_count_std,267,-0.06500382281750469,0.06500382281750469,-0.042101394838490194,0.042101394838490194
out_low_flow_under,valid_component_count_std,267,-0.06500382281750469,0.06500382281750469,-0.042101394838490194,0.042101394838490194
out_low_flow_under,roi_edge_density_p10,267,-0.06450899350604386,0.06450899350604386,-0.13811766055014438,0.13811766055014438
out_low_flow_under,right_filtered_out_flux_mean,267,-0.06446453195907498,0.06446453195907498,-0.02674538175074119,0.02674538175074119
out_low_flow_under,roi_edge_density_min,267,-0.0644292581534057,0.0644292581534057,-0.13811766055014438,0.13811766055014438
out_low_flow_under,raw_candidate_ratio_band_mean,267,0.06405149778158258,0.06405149778158258,0.05495631366727318,0.05495631366727318
out_low_flow_under,roi_edge_density_p50,267,-0.06334194202606756,0.06334194202606756,-0.023397828915607998,0.023397828915607998
out_low_flow_under,raw_candidate_component_area_ratio_mean,267,0.06327313688280456,0.06327313688280456,0.05362441195647051,0.05362441195647051
out_low_flow_under,raw_traffic_flux_max,267,0.06326353101745504,0.06326353101745504,-0.002073038023725053,0.002073038023725053
out_low_flow_under,background_saturated_ratio_mean,267,-0.06324667184185624,0.06324667184185624,-0.11913933524751817,0.11913933524751817
out_low_flow_under,raw_candidate_pixels_mean,267,0.06323653385885396,0.06323653385885396,0.052972497764883365,0.052972497764883365
out_low_flow_under,raw_candidate_component_area_sum_mean,267,0.06323653385885396,0.06323653385885396,0.052972497764883365,0.052972497764883365
out_low_flow_under,persistence_mean_mean,267,0.06319937036086559,0.06319937036086559,0.05399892065053763,0.05399892065053763
out_low_flow_under,persistent_candidate_pixels_p90,267,0.06258642345218253,0.06258642345218253,0.1504913299998699,0.1504913299998699
out_low_flow_under,roi_value_std_min,267,-0.06240128377090511,0.06240128377090511,-0.11740412867934195,0.11740412867934195
out_low_flow_under,background_gray_entropy_min,267,0.06188167394185722,0.06188167394185722,0.015080230457686023,0.015080230457686023
out_low_flow_under,right_raw_out_flux_std,267,-0.06179606577963837,0.06179606577963837,-0.026604531341742396,0.026604531341742396
out_low_flow_under,roi_gray_p50_p90,267,0.061662187355673116,0.061662187355673116,0.17795156785079358,0.17795156785079358
out_low_flow_under,roi_saturated_ratio_p50,267,-0.061338123023626165,0.061338123023626165,-0.1054119914700129,0.1054119914700129
out_low_flow_under,roi_edge_density_mean,267,-0.061229749305696864,0.061229749305696864,0.07676387220831944,0.07676387220831944
out_low_flow_under,top_raw_in_flux_max,267,0.061027618088534186,0.061027618088534186,0.0057525432834081725,0.0057525432834081725
out_low_flow_under,top_filtered_in_flux_mean,267,0.06081278865783435,0.06081278865783435,-0.0051956200320209655,0.0051956200320209655
out_low_flow_under,raw_out_flux_max,267,0.06027598045451033,0.06027598045451033,-0.025968204115630184,0.025968204115630184
out_low_flow_under,in_flux_share_p90,202,0.0601247811415661,0.0601247811415661,0.05525014607494332,0.05525014607494332
out_low_flow_under,out_flux_share_p10,202,-0.060124781141565824,0.060124781141565824,-0.05525014607494332,0.05525014607494332
out_low_flow_under,bottom_raw_in_flux_mean,267,-0.05890433765148888,0.05890433765148888,-0.1017545071870898,0.1017545071870898
out_low_flow_under,total_raw_out_flux,267,0.05756561096522177,0.05756561096522177,0.04825742431627118,0.04825742431627118
out_low_flow_under,raw_out_flux_mean,267,0.05750033037586279,0.05750033037586279,0.04814519481552258,0.04814519481552258
out_low_flow_under,top_filtered_candidate_pixels_std,267,-0.05743605737039127,0.05743605737039127,-0.062394359562166955,0.062394359562166955
out_low_flow_under,entrance_gray_std_p90,267,-0.05741382194559312,0.05741382194559312,0.04423857902486969,0.04423857902486969
out_low_flow_under,roi_edge_density_p90,267,-0.057348007995624666,0.057348007995624666,0.05409641945857099,0.05409641945857099
out_low_flow_under,background_gray_p50_mean,267,0.05576254951178198,0.05576254951178198,0.18136344987956915,0.18136344987956915
out_low_flow_under,roi_gray_entropy_min,267,0.05522424355423054,0.05522424355423054,0.02480629978483426,0.02480629978483426
out_low_flow_under,roi_value_mean_min,267,0.05517343264121208,0.05517343264121208,0.11947549710964893,0.11947549710964893
out_low_flow_under,raw_candidate_component_area_max_mean,267,0.05490951060102906,0.05490951060102906,0.05691776463781918,0.05691776463781918
out_low_flow_under,background_gray_p50_p50,267,0.0534128665946797,0.0534128665946797,0.18120662489430978,0.18120662489430978
out_low_flow_under,entrance_gray_std_max,267,0.05327101591449011,0.05327101591449011,0.13253700234625965,0.13253700234625965
out_low_flow_under,background_gray_dynamic_range_min,267,0.05292389153988704,0.05292389153988704,0.033660913800771484,0.033660913800771484
out_low_flow_under,right_raw_out_flux_max,267,-0.052523923161037274,0.052523923161037274,-0.057395836591381755,0.057395836591381755
out_low_flow_under,bottom_filtered_in_flux_max,267,0.052270032030437535,0.052270032030437535,-0.09853266333013848,0.09853266333013848
out_low_flow_under,filtered_traffic_flux_max,267,-0.05189459334123672,0.05189459334123672,-0.1240613889487605,0.1240613889487605
out_low_flow_under,left_filtered_candidate_pixels_mean,267,0.051143414452260144,0.051143414452260144,0.0058838642144445515,0.0058838642144445515
out_low_flow_under,background_saturated_ratio_p50,267,-0.050489675369841176,0.050489675369841176,-0.1239153443923148,0.1239153443923148
out_low_flow_under,right_raw_in_flux_std,267,-0.05044058208439056,0.05044058208439056,-0.020226197159790335,0.020226197159790335
out_low_flow_under,top_filtered_out_flux_mean,267,0.04941917970558782,0.04941917970558782,-0.044301045021768314,0.044301045021768314
out_low_flow_under,filtered_candidate_component_area_p90_min,202,-0.049031416398087,0.049031416398087,-0.2417904188308813,0.2417904188308813
out_low_flow_under,filtered_candidate_component_area_mean_min,202,-0.049014567637779345,0.049014567637779345,-0.24195501185946308,0.24195501185946308
out_low_flow_under,filtered_candidate_component_area_p50_min,202,-0.049014567637779345,0.049014567637779345,-0.24195501185946308,0.24195501185946308
out_low_flow_under,raw_in_flux_std,267,0.0487077290881411,0.0487077290881411,0.028956636235695308,0.028956636235695308
out_low_flow_under,background_gray_mean_min,267,0.048414882751230265,0.048414882751230265,0.14982320393091084,0.14982320393091084
out_low_flow_under,direction_balance_abs_p50,202,-0.04745940473344878,0.04745940473344878,-0.07605503919938915,0.07605503919938915
out_low_flow_under,left_filtered_in_flux_std,267,0.046902481023606994,0.046902481023606994,0.0334119249641509,0.0334119249641509
out_low_flow_under,candidate_direction_entropy_std,255,-0.04641856711451307,0.04641856711451307,-0.03526758041562183,0.03526758041562183
out_low_flow_under,total_direction_balance_abs,202,-0.045690059485987415,0.045690059485987415,-0.1032319966803236,0.1032319966803236
out_low_flow_under,in_flux_share_min,202,0.04503118393843535,0.04503118393843535,0.0762433900005137,0.0762433900005137
out_low_flow_under,out_flux_share_max,202,-0.045031183938435054,0.045031183938435054,-0.0762433900005137,0.0762433900005137
out_low_flow_under,bottom_raw_in_flux_max,267,0.04363245743660833,0.04363245743660833,-0.09991985272343049,0.09991985272343049
out_low_flow_under,band_normal_abs_p90_max,267,-0.04341630250803284,0.04341630250803284,-0.09802575356372938,0.09802575356372938
out_low_flow_under,raw_candidate_ratio_band_p90,267,0.04322310799340527,0.04322310799340527,0.12448162275685201,0.12448162275685201
out_low_flow_under,raw_candidate_component_area_ratio_p90,267,0.04255904602609187,0.04255904602609187,0.12295932277390248,0.12295932277390248
out_low_flow_under,raw_candidate_pixels_p90,267,0.04225640612883921,0.04225640612883921,0.12247084281332954,0.12247084281332954
out_low_flow_under,raw_candidate_component_area_sum_p90,267,0.04225640612883921,0.04225640612883921,0.12247084281332954,0.12247084281332954
out_low_flow_under,roi_gray_dynamic_range_min,267,0.04210248109732719,0.04210248109732719,0.03201119896646718,0.03201119896646718
out_low_flow_under,filtered_out_flux_max,267,-0.041414970914700165,0.041414970914700165,-0.10378227585668458,0.10378227585668458
out_low_flow_under,in_flux_share_p10,202,0.04121652592265441,0.04121652592265441,0.00012643143473045783,0.00012643143473045783
out_low_flow_under,out_flux_share_p90,202,-0.041216525922653915,0.041216525922653915,-0.00012643143473045783,0.00012643143473045783
out_low_flow_under,entrance_value_std_p90,267,0.0410442976070567,0.0410442976070567,0.1122230281587933,0.1122230281587933
out_low_flow_under,entrance_gray_p50_std,267,0.04069838027183179,0.04069838027183179,0.31466706007672457,0.31466706007672457
out_low_flow_under,roi_flow_mag_mean_mean,267,0.04040840000106786,0.04040840000106786,-0.04463513685249504,0.04463513685249504
out_low_flow_under,left_filtered_in_flux_max,267,0.04030373985601872,0.04030373985601872,0.034608936371187095,0.034608936371187095
out_low_flow_under,candidate_direction_entropy_p10,255,0.040048522364819636,0.040048522364819636,0.09385711861063536,0.09385711861063536
out_low_flow_under,bottom_raw_candidate_pixels_p90,267,-0.039565070280297,0.039565070280297,-0.04383705006614357,0.04383705006614357
out_low_flow_under,in_flux_share_std,202,-0.03933559361804596,0.03933559361804596,-0.08479909610344276,0.08479909610344276
out_low_flow_under,out_flux_share_std,202,-0.039335593618045894,0.039335593618045894,-0.08503783809863971,0.08503783809863971
out_low_flow_under,band_flow_mag_p90_max,267,-0.03920409582830406,0.03920409582830406,-0.09093215992696212,0.09093215992696212
out_low_flow_under,filtered_out_flux_std,267,-0.03908852500912035,0.03908852500912035,-0.06980737926621586,0.06980737926621586
out_low_flow_under,roi_gray_mean_min,267,0.03907143236055102,0.03907143236055102,0.13309369640316454,0.13309369640316454
out_low_flow_under,entrance_saturated_ratio_p10,267,-0.038899737625343205,0.038899737625343205,-0.07978137955427948,0.07978137955427948
out_low_flow_under,top_raw_out_flux_std,267,0.037316276877432636,0.037316276877432636,0.016422986176746746,0.016422986176746746
out_low_flow_under,band_flow_mag_mean_max,267,0.03693885678858879,0.03693885678858879,-0.025091266618040394,0.025091266618040394
out_low_flow_under,right_raw_in_flux_max,267,-0.03627325948113379,0.03627325948113379,-0.04315361694387228,0.04315361694387228
out_low_flow_under,raw_candidate_component_area_max_p90,267,0.03626799649440354,0.03626799649440354,0.12300786454376034,0.12300786454376034
out_low_flow_under,roi_saturated_ratio_p10,267,-0.03619433320637208,0.03619433320637208,-0.11135999657903416,0.11135999657903416
out_low_flow_under,roi_edge_density_max,267,-0.03599443729500412,0.03599443729500412,0.07816681438971414,0.07816681438971414
out_low_flow_under,candidate_direction_entropy_max,255,-0.03574289168824993,0.03574289168824993,-0.00019178616060247256,0.00019178616060247256
out_low_flow_under,entrance_value_std_mean,267,-0.0355867816275918,0.0355867816275918,0.020642442594768107,0.020642442594768107
out_low_flow_under,entrance_gray_mean_p90,267,0.035151977685496404,0.035151977685496404,0.1262195020096622,0.1262195020096622
out_low_flow_under,raw_candidate_component_area_mean_p10,255,-0.034683162472607505,0.034683162472607505,-0.02902799487844361,0.02902799487844361
out_low_flow_under,filtered_traffic_flux_std,267,-0.034078206363055835,0.034078206363055835,-0.08570695502570809,0.08570695502570809
out_low_flow_under,entrance_gray_p95_p50,267,-0.03398246206786427,0.03398246206786427,0.0339263550669471,0.0339263550669471
out_low_flow_under,roi_gray_std_min,267,0.032635435636230434,0.032635435636230434,0.07831134454966795,0.07831134454966795
out_low_flow_under,entrance_value_mean_mean,267,0.032558166107663135,0.032558166107663135,0.07011508057821592,0.07011508057821592
out_low_flow_under,entrance_gray_dynamic_range_max,267,0.031404876555191856,0.031404876555191856,0.08246493305139012,0.08246493305139012
out_low_flow_under,roi_flow_mag_p99_min,267,0.031087977361930235,0.031087977361930235,-0.1748608816533262,0.1748608816533262
out_low_flow_under,top_filtered_out_flux_max,267,-0.030782186327691686,0.030782186327691686,-0.08099194159537307,0.08099194159537307
out_low_flow_under,entrance_gray_p95_p90,267,0.030658831494409566,0.030658831494409566,0.09158493792258149,0.09158493792258149
out_low_flow_under,bottom_filtered_in_flux_std,267,0.03049040186280231,0.03049040186280231,-0.09919780394215845,0.09919780394215845
out_low_flow_under,roi_flow_mag_mean_p50,267,0.030256402333548833,0.030256402333548833,-0.05403494437392608,0.05403494437392608
out_low_flow_under,top_raw_out_flux_max,267,0.030136396593684556,0.030136396593684556,-0.024615244171291514,0.024615244171291514
out_low_flow_under,left_raw_candidate_pixels_std,267,-0.030115901380883426,0.030115901380883426,0.03474174179794179,0.03474174179794179
out_low_flow_under,roi_gray_p50_mean,267,0.03001248641857481,0.03001248641857481,0.1513549006593938,0.1513549006593938
out_low_flow_under,filtered_candidate_pixels_mean,267,-0.028790592757060116,0.028790592757060116,-0.05805289043134658,0.05805289043134658
out_low_flow_under,filtered_candidate_component_area_sum_mean,267,-0.028790592757060116,0.028790592757060116,-0.05805289043134658,0.05805289043134658
out_low_flow_under,entrance_gray_p95_mean,267,-0.028744174333793,0.028744174333793,0.033695751882636175,0.033695751882636175
out_low_flow_under,background_gray_std_min,267,0.028642601040956044,0.028642601040956044,0.062305917570455394,0.062305917570455394
out_low_flow_under,filtered_traffic_flux_p90,267,0.028552183439088347,0.028552183439088347,0.10495490028531054,0.10495490028531054
out_low_flow_under,filtered_candidate_component_area_ratio_mean,267,-0.028455849520125236,0.028455849520125236,-0.0581843467544403,0.0581843467544403
out_low_flow_under,raw_candidate_component_count_std,267,-0.028319942678213337,0.028319942678213337,0.03623213651692421,0.03623213651692421
out_low_flow_under,filtered_candidate_component_area_max_mean,267,-0.028256343443395508,0.028256343443395508,-0.05642493672900101,0.05642493672900101
out_low_flow_under,filtered_candidate_ratio_band_mean,267,-0.027747625720727618,0.027747625720727618,-0.057468640106485634,0.057468640106485634
out_low_flow_under,entrance_value_std_p50,267,-0.027641690575510764,0.027641690575510764,0.04648679081073931,0.04648679081073931
out_low_flow_under,roi_saturated_ratio_min,267,-0.027228308566241144,0.027228308566241144,-0.09632036729982218,0.09632036729982218
out_low_flow_under,raw_traffic_flux_std,267,0.027154060091317826,0.027154060091317826,0.019408566302719026,0.019408566302719026
out_low_flow_under,background_saturated_ratio_p10,267,-0.027014157521829587,0.027014157521829587,-0.12161895094190125,0.12161895094190125
out_low_flow_under,persistent_candidate_pixels_mean,267,0.026934626399105172,0.026934626399105172,-0.004467765745117765,0.004467765745117765
out_low_flow_under,persistence_max_p90,267,-0.02629928174947081,0.02629928174947081,0.0586562953463419,0.0586562953463419
out_low_flow_under,band_normal_abs_mean_max,267,0.025715512626530244,0.025715512626530244,-0.030335728126945728,0.030335728126945728
out_low_flow_under,entrance_gray_p50_p50,267,-0.025633026976527123,0.025633026976527123,0.04204209263548083,0.04204209263548083
out_low_flow_under,filtered_candidate_component_count_p90,267,0.02558292341163804,0.02558292341163804,0.10484460166805055,0.10484460166805055
out_low_flow_under,valid_component_count_p90,267,0.02558292341163804,0.02558292341163804,0.10484460166805055,0.10484460166805055
out_low_flow_under,entrance_saturated_ratio_min,267,-0.025292151215784136,0.025292151215784136,-0.08970859014658256,0.08970859014658256
out_low_flow_under,filtered_in_flux_max,267,-0.024564563830518266,0.024564563830518266,-0.09129147519529517,0.09129147519529517
out_low_flow_under,filtered_candidate_ratio_band_p90,267,0.02447942245553553,0.02447942245553553,0.10524209824899793,0.10524209824899793
out_low_flow_under,roi_gray_p50_p50,267,0.023916843498383772,0.023916843498383772,0.15159364409499976,0.15159364409499976
out_low_flow_under,filtered_candidate_component_area_ratio_p90,267,0.023740721500907957,0.023740721500907957,0.10524209824899793,0.10524209824899793
out_low_flow_under,raw_component_count_std,267,-0.023648157317461144,0.023648157317461144,0.0048048651320542375,0.0048048651320542375
out_low_flow_under,filtered_candidate_pixels_p90,267,0.023287043273516543,0.023287043273516543,0.1042340043865599,0.1042340043865599
out_low_flow_under,filtered_candidate_component_area_sum_p90,267,0.023287043273516543,0.023287043273516543,0.1042340043865599,0.1042340043865599
out_low_flow_under,filtered_candidate_component_area_max_p90,267,0.022947478398295605,0.022947478398295605,0.10384672228401176,0.10384672228401176
out_low_flow_under,background_saturated_ratio_min,267,-0.022582150623725473,0.022582150623725473,-0.0967261064764216,0.0967261064764216
out_low_flow_under,raw_candidate_component_area_p90_p10,255,-0.022262557168579816,0.022262557168579816,-0.01566576331581339,0.01566576331581339
out_low_flow_under,entrance_value_mean_p50,267,0.022075039802121638,0.022075039802121638,0.05703182455455738,0.05703182455455738
out_low_flow_under,top_filtered_in_flux_std,267,0.021967198139288414,0.021967198139288414,-0.02843856813927336,0.02843856813927336
out_low_flow_under,entrance_gray_p50_min,267,0.020828958679319054,0.020828958679319054,0.030728164558472375,0.030728164558472375
out_low_flow_under,entrance_value_mean_min,267,-0.020676011348972755,0.020676011348972755,-0.012649185969095655,0.012649185969095655
out_low_flow_under,out_flux_share_min,202,-0.020395540550789258,0.020395540550789258,0.03491555739181342,0.03491555739181342
out_low_flow_under,in_flux_share_max,202,0.020395540550789213,0.020395540550789213,-0.03491555739181342,0.03491555739181342
out_low_flow_under,bottom_filtered_in_flux_mean,267,-0.020207328726747253,0.020207328726747253,-0.10426316643631525,0.10426316643631525
out_low_flow_under,roi_edge_density_std,267,-0.019757628626218722,0.019757628626218722,0.07733867167117381,0.07733867167117381
out_low_flow_under,raw_candidate_component_area_p50_p10,255,-0.01959391771655714,0.01959391771655714,-0.0037278410381548486,0.0037278410381548486
out_low_flow_under,bottom_raw_out_flux_p90,267,-0.019297243299018295,0.019297243299018295,-0.02177669627558576,0.02177669627558576
out_low_flow_under,roi_laplacian_var_std,267,0.018950969202566142,0.018950969202566142,0.25944307267751804,0.25944307267751804
out_low_flow_under,background_gray_p50_p10,267,0.018839024375472094,0.018839024375472094,0.14820397147411105,0.14820397147411105
out_low_flow_under,top_filtered_candidate_pixels_mean,267,0.018526051800276763,0.018526051800276763,-0.03429828981567781,0.03429828981567781
out_low_flow_under,entrance_gray_entropy_max,267,0.018139008914282845,0.018139008914282845,0.0244217206515251,0.0244217206515251
out_low_flow_under,raw_candidate_component_area_mean_min,255,-0.017042099631353308,0.017042099631353308,-0.1471709110089202,0.1471709110089202
out_low_flow_under,left_filtered_candidate_pixels_std,267,-0.01697568428161126,0.01697568428161126,-0.0034383731936296165,0.0034383731936296165
out_low_flow_under,bottom_raw_out_flux_max,267,-0.016911592041518438,0.016911592041518438,-0.08293049741220704,0.08293049741220704
out_low_flow_under,raw_candidate_component_area_p50_min,255,-0.016841960508236265,0.016841960508236265,-0.13277307224796903,0.13277307224796903
out_low_flow_under,filtered_in_flux_std,267,-0.015440130398087233,0.015440130398087233,-0.06046091362073514,0.06046091362073514
out_low_flow_under,total_filtered_in_flux,267,0.014666092261268728,0.014666092261268728,-0.038040744605903974,0.038040744605903974
out_low_flow_under,filtered_in_flux_mean,267,0.014614432854524923,0.014614432854524923,-0.037882629353293375,0.037882629353293375
out_low_flow_under,right_raw_candidate_pixels_mean,267,0.013343287397647407,0.013343287397647407,0.0005743288108857599,0.0005743288108857599
out_low_flow_under,persistence_mean_p90,267,-0.01332218840972893,0.01332218840972893,0.01646321658102166,0.01646321658102166
out_low_flow_under,top_filtered_out_flux_std,267,-0.012892896403399082,0.012892896403399082,-0.06091065792484557,0.06091065792484557
out_low_flow_under,top_raw_candidate_pixels_std,267,-0.012832781299268497,0.012832781299268497,0.012466459248182508,0.012466459248182508
out_low_flow_under,bottom_raw_in_flux_p90,267,-0.012783742301543215,0.012783742301543215,-0.03804459929089569,0.03804459929089569
out_low_flow_under,band_normal_abs_mean_std,267,-0.012670561812699202,0.012670561812699202,0.009382154708754553,0.009382154708754553
out_low_flow_under,entrance_gray_mean_p10,267,-0.012297888513029338,0.012297888513029338,0.026036322553827988,0.026036322553827988
out_low_flow_under,bottom_raw_in_flux_std,267,-0.011146525139428579,0.011146525139428579,-0.09871029947532012,0.09871029947532012
out_low_flow_under,raw_candidate_component_area_p90_min,255,-0.011138720798275728,0.011138720798275728,-0.14735438792072292,0.14735438792072292
out_low_flow_under,top_filtered_in_flux_max,267,0.010999195410421287,0.010999195410421287,-0.05656803552423576,0.05656803552423576
out_low_flow_under,right_raw_in_flux_mean,267,0.010540620626036865,0.010540620626036865,0.008974836622514956,0.008974836622514956
out_low_flow_under,raw_out_flux_std,267,0.010487912425084503,0.010487912425084503,0.009131572243494153,0.009131572243494153
out_low_flow_under,band_flow_mag_mean_std,267,0.009826455423673126,0.009826455423673126,0.021328695687566505,0.021328695687566505
out_low_flow_under,entrance_gray_p50_mean,267,-0.009468981418536151,0.009468981418536151,0.06593799417136485,0.06593799417136485
out_low_flow_under,entrance_dark_ratio_std,267,-0.009303940524992156,0.009303940524992156,-0.018451190906894156,0.018451190906894156
out_low_flow_under,rejected_component_count_std,267,-0.00920856555886111,0.00920856555886111,0.016292528016806265,0.016292528016806265
out_low_flow_under,entrance_gray_p50_p90,267,0.008333825335404891,0.008333825335404891,0.12577645905918663,0.12577645905918663
out_low_flow_under,total_filtered_traffic_flux,267,0.006901572630546924,0.006901572630546924,-0.05783250795292055,0.05783250795292055
out_low_flow_under,filtered_traffic_flux_mean,267,0.006871182315936277,0.006871182315936277,-0.057778528320605906,0.057778528320605906
out_low_flow_under,background_gray_p50_min,267,-0.006439431666117119,0.006439431666117119,0.10087076634532138,0.10087076634532138
