target,feature,n,n_raw,outlier_filter,pearson_r,pearson_abs_r,spearman_r,spearman_abs_r
total_abs_error,bottom_filtered_out_flux_max,3139,3822,iqr,0.26355499749650496,0.26355499749650496,0.08584162704432337,0.08584162704432337
total_abs_error,raw_candidate_pixels_std,3231,3822,iqr,0.26331614333134673,0.26331614333134673,0.06398546394697227,0.06398546394697227
total_abs_error,raw_candidate_component_area_sum_std,3231,3822,iqr,0.26331614333134673,0.26331614333134673,0.06398546394697227,0.06398546394697227
total_abs_error,raw_candidate_component_count_std,3231,3822,iqr,0.26328836357599417,0.26328836357599417,0.10169204908436225,0.10169204908436225
total_abs_error,roi_flow_mag_mean_p50,3030,3822,iqr,0.2626422276662234,0.2626422276662234,0.10188844594208894,0.10188844594208894
total_abs_error,left_raw_candidate_pixels_p50,3231,3822,iqr,0.2622871099306516,0.2622871099306516,0.21758021656744364,0.21758021656744364
total_abs_error,filtered_in_flux_std,3171,3822,iqr,0.26193362886470223,0.26193362886470223,0.03801910509154952,0.03801910509154952
total_abs_error,frame_diff_changed_ratio_10_max,3208,3822,iqr,0.26169780122464137,0.26169780122464137,0.04129209350127596,0.04129209350127596
total_abs_error,raw_out_flux_std,3193,3822,iqr,0.2613874741874571,0.2613874741874571,0.05086526410583156,0.05086526410583156
total_abs_error,raw_candidate_component_area_ratio_p50,3038,3822,iqr,0.26065738083485973,0.26065738083485973,0.19184448943943289,0.19184448943943289
total_abs_error,raw_candidate_ratio_band_p50,3043,3822,iqr,0.26063168990626867,0.26063168990626867,0.19276304007371356,0.19276304007371356
total_abs_error,band_flow_mag_mean_mean,3064,3822,iqr,0.260445177706375,0.260445177706375,0.058455112800712125,0.058455112800712125
total_abs_error,roi_flow_mag_p90_mean,3031,3822,iqr,0.2600007602907316,0.2600007602907316,0.07838066646870058,0.07838066646870058
total_abs_error,raw_candidate_component_area_ratio_max,3231,3822,iqr,0.2594732455717863,0.2594732455717863,0.05362457887284546,0.05362457887284546
total_abs_error,top_filtered_out_flux_p90,3036,3822,iqr,0.2592296033928867,0.2592296033928867,0.16568239061896986,0.16568239061896986
total_abs_error,raw_in_flux_std,3191,3822,iqr,0.25898938343884437,0.25898938343884437,0.04824538715577591,0.04824538715577591
total_abs_error,total_raw_in_flux,3046,3822,iqr,0.25868146463931485,0.25868146463931485,0.024390695399292714,0.024390695399292714
total_abs_error,raw_in_flux_mean,3046,3822,iqr,0.25864154173285464,0.25864154173285464,0.024376391228129207,0.024376391228129207
total_abs_error,filtered_candidate_component_count_max,3231,3822,iqr,0.2585008474264387,0.2585008474264387,0.061150743520538696,0.061150743520538696
total_abs_error,valid_component_count_max,3231,3822,iqr,0.2585008474264387,0.2585008474264387,0.061150743520538696,0.061150743520538696
total_abs_error,entrance_gray_p95_std,3172,3822,iqr,0.2583466293647926,0.2583466293647926,0.11151816278184011,0.11151816278184011
total_abs_error,band_flow_mag_p90_p50,3004,3822,iqr,0.25824216162839464,0.25824216162839464,0.10775978267150843,0.10775978267150843
total_abs_error,roi_flow_mag_mean_std,3170,3822,iqr,0.2581124799540458,0.2581124799540458,0.05874374537374132,0.05874374537374132
total_abs_error,raw_traffic_flux_std,3194,3822,iqr,0.25811058271357057,0.25811058271357057,0.04724185953039589,0.04724185953039589
total_abs_error,right_raw_out_flux_mean,2982,3822,iqr,0.25771439662569,0.25771439662569,0.060102116445922636,0.060102116445922636
total_abs_error,filtered_candidate_component_area_ratio_p90,3122,3822,iqr,0.25749352964526867,0.25749352964526867,0.1190938974079635,0.1190938974079635
total_abs_error,top_raw_in_flux_std,3186,3822,iqr,0.25698612267726195,0.25698612267726195,0.03149417163294343,0.03149417163294343
total_abs_error,raw_candidate_ratio_band_max,3231,3822,iqr,0.25678234826744256,0.25678234826744256,0.055020293443012624,0.055020293443012624
total_abs_error,raw_component_count_max,3231,3822,iqr,0.25657563538129463,0.25657563538129463,0.0742034381191463,0.0742034381191463
total_abs_error,right_raw_in_flux_p90,2977,3822,iqr,0.2564110575441824,0.2564110575441824,0.16557933224058305,0.16557933224058305
total_abs_error,top_filtered_in_flux_std,3181,3822,iqr,0.25627880602281666,0.25627880602281666,0.03338021361580037,0.03338021361580037
total_abs_error,right_filtered_candidate_pixels_p50,3231,3822,iqr,0.2559268331157628,0.2559268331157628,0.19723461464648848,0.19723461464648848
total_abs_error,persistent_candidate_pixels_mean,3017,3822,iqr,0.25547502622696094,0.25547502622696094,0.008329055603347686,0.008329055603347686
total_abs_error,bottom_filtered_out_flux_std,3001,3822,iqr,0.2551788068078889,0.2551788068078889,0.055965904745823275,0.055965904745823275
total_abs_error,left_raw_candidate_pixels_mean,2985,3822,iqr,0.25501746600992276,0.25501746600992276,0.03598654811301093,0.03598654811301093
total_abs_error,right_raw_candidate_pixels_std,3231,3822,iqr,0.25484207050529123,0.25484207050529123,0.0912262054437527,0.0912262054437527
total_abs_error,roi_flow_mag_p90_std,3160,3822,iqr,0.25472542667707837,0.25472542667707837,0.07968434414020611,0.07968434414020611
total_abs_error,bottom_raw_in_flux_std,3127,3822,iqr,0.25329165723466923,0.25329165723466923,0.05839494163470551,0.05839494163470551
total_abs_error,filtered_candidate_ratio_band_mean,2991,3822,iqr,0.2528453196840818,0.2528453196840818,-0.016473580137813262,0.016473580137813262
total_abs_error,band_flow_mag_mean_std,3207,3822,iqr,0.2525231078731833,0.2525231078731833,0.054625680122949605,0.054625680122949605
total_abs_error,left_filtered_out_flux_std,3125,3822,iqr,0.2519139239869096,0.2519139239869096,0.08405191101867006,0.08405191101867006
total_abs_error,background_gray_p50_std,3082,3822,iqr,0.2510365019986994,0.2510365019986994,0.10223902465161701,0.10223902465161701
total_abs_error,filtered_candidate_pixels_max,3231,3822,iqr,0.2509308334397037,0.2509308334397037,0.04841863809902136,0.04841863809902136
total_abs_error,filtered_candidate_component_area_sum_max,3231,3822,iqr,0.2509308334397037,0.2509308334397037,0.04841863809902136,0.04841863809902136
total_abs_error,left_filtered_in_flux_max,3178,3822,iqr,0.2505648288349357,0.2505648288349357,0.09738841763782963,0.09738841763782963
total_abs_error,right_raw_in_flux_mean,2982,3822,iqr,0.2503378852318876,0.2503378852318876,0.04888877433851019,0.04888877433851019
total_abs_error,persistent_candidate_pixels_max,3231,3822,iqr,0.25033105582716814,0.25033105582716814,0.04967490101249921,0.04967490101249921
total_abs_error,left_filtered_out_flux_max,3181,3822,iqr,0.25020640611240347,0.25020640611240347,0.10493738562130225,0.10493738562130225
total_abs_error,bottom_filtered_candidate_pixels_max,3220,3822,iqr,0.24944802796269067,0.24944802796269067,0.08305512285056071,0.08305512285056071
total_abs_error,bottom_raw_out_flux_max,3171,3822,iqr,0.24907514604173245,0.24907514604173245,0.0710566886848177,0.0710566886848177
total_abs_error,bottom_raw_candidate_pixels_p90,3002,3822,iqr,0.24902233461059436,0.24902233461059436,0.13256259701728512,0.13256259701728512
total_abs_error,candidate_direction_entropy_max,2814,3222,iqr,0.24867287946076694,0.24867287946076694,0.2119712505976989,0.2119712505976989
total_abs_error,right_raw_candidate_pixels_mean,3032,3822,iqr,0.2486529405941023,0.2486529405941023,0.06693759812338705,0.06693759812338705
total_abs_error,top_raw_candidate_pixels_std,3231,3822,iqr,0.24828559044538123,0.24828559044538123,0.042209535910367926,0.042209535910367926
total_abs_error,frame_diff_changed_ratio_25_mean,2958,3822,iqr,0.2480804139809314,0.2480804139809314,-0.033381372704879966,0.033381372704879966
total_abs_error,band_flow_mag_mean_p50,3008,3822,iqr,0.24772296210877431,0.24772296210877431,0.09860239594384711,0.09860239594384711
total_abs_error,top_filtered_out_flux_std,3181,3822,iqr,0.24768570369863135,0.24768570369863135,0.03575008826531949,0.03575008826531949
total_abs_error,roi_flow_mag_mean_mean,3046,3822,iqr,0.2476135677565485,0.2476135677565485,0.059845272076163726,0.059845272076163726
total_abs_error,rejected_component_count_max,3231,3822,iqr,0.24757178629285928,0.24757178629285928,0.07800600730530399,0.07800600730530399
total_abs_error,filtered_candidate_component_area_max_std,3231,3822,iqr,0.24742365897948568,0.24742365897948568,0.05511924555886577,0.05511924555886577
total_abs_error,top_raw_out_flux_std,3213,3822,iqr,0.24668925191075736,0.24668925191075736,0.0302225825700947,0.0302225825700947
total_abs_error,filtered_candidate_component_count_p50,2993,3822,iqr,0.246549369111197,0.246549369111197,0.16235855232319238,0.16235855232319238
total_abs_error,valid_component_count_p50,2993,3822,iqr,0.246549369111197,0.246549369111197,0.16235855232319238,0.16235855232319238
total_abs_error,top_filtered_in_flux_mean,3012,3822,iqr,0.2463476465994259,0.2463476465994259,-0.019403037334347718,0.019403037334347718
total_abs_error,filtered_out_flux_p50,3231,3822,iqr,0.24611372475931684,0.24611372475931684,0.20426617741528055,0.20426617741528055
total_abs_error,roi_flow_mag_p99_p10,2988,3822,iqr,0.24585174737299814,0.24585174737299814,0.09232795763649716,0.09232795763649716
total_abs_error,filtered_candidate_component_area_max_p10,3231,3822,iqr,0.24464787328168433,0.24464787328168433,0.18340660541621828,0.18340660541621828
total_abs_error,bottom_filtered_candidate_pixels_std,3040,3822,iqr,0.2445893792867453,0.2445893792867453,0.044080019158829156,0.044080019158829156
total_abs_error,band_normal_abs_mean_std,3217,3822,iqr,0.24382844076122687,0.24382844076122687,0.054092169490819825,0.054092169490819825
total_abs_error,total_filtered_to_raw_traffic_ratio,2814,3222,iqr,0.24297014223196706,0.24297014223196706,0.16668133933752344,0.16668133933752344
total_abs_error,background_gray_mean_std,3194,3822,iqr,0.24296124587627987,0.24296124587627987,0.1305180954811937,0.1305180954811937
total_abs_error,band_normal_abs_mean_p50,2998,3822,iqr,0.24295275154525936,0.24295275154525936,0.09548111424693467,0.09548111424693467
total_abs_error,top_filtered_out_flux_mean,3004,3822,iqr,0.24275157363654085,0.24275157363654085,-0.01575898724361511,0.01575898724361511
total_abs_error,filtered_candidate_pixels_mean,3007,3822,iqr,0.2413336842966074,0.2413336842966074,-0.011193007562473304,0.011193007562473304
total_abs_error,filtered_candidate_component_area_sum_mean,3007,3822,iqr,0.2413336842966074,0.2413336842966074,-0.011193007562473304,0.011193007562473304
total_abs_error,filtered_candidate_component_area_ratio_mean,3005,3822,iqr,0.24128423076391795,0.24128423076391795,-0.01114286600252438,0.01114286600252438
total_abs_error,rejected_component_count_p10,3231,3822,iqr,0.24097445614320162,0.24097445614320162,0.18832083416264783,0.18832083416264783
total_abs_error,raw_candidate_pixels_max,3231,3822,iqr,0.24092229076406907,0.24092229076406907,0.04905674563594721,0.04905674563594721
total_abs_error,raw_candidate_component_area_sum_max,3231,3822,iqr,0.24092229076406907,0.24092229076406907,0.04905674563594721,0.04905674563594721
total_abs_error,background_value_mean_std,3192,3822,iqr,0.24004479854822222,0.24004479854822222,0.12650828025839952,0.12650828025839952
total_abs_error,bottom_raw_out_flux_mean,2881,3822,iqr,0.24002312876964907,0.24002312876964907,0.02012206417562133,0.02012206417562133
total_abs_error,persistent_candidate_pixels_p50,2959,3822,iqr,0.2387975419347669,0.2387975419347669,0.18864772106400887,0.18864772106400887
total_abs_error,filtered_candidate_component_count_p10,3231,3822,iqr,0.23822109906822425,0.23822109906822425,0.183384940308296,0.183384940308296
total_abs_error,valid_component_count_p10,3231,3822,iqr,0.23822109906822425,0.23822109906822425,0.183384940308296,0.183384940308296
total_abs_error,band_direction_entropy_p50,3185,3822,iqr,-0.2381903261548698,0.2381903261548698,-0.1550246259377784,0.1550246259377784
total_abs_error,band_direction_entropy_p90,3219,3822,iqr,-0.23726295948380235,0.23726295948380235,-0.14427360055219074,0.14427360055219074
total_abs_error,total_filtered_in_flux,2987,3822,iqr,0.2370536543360328,0.2370536543360328,-0.01798772119906977,0.01798772119906977
total_abs_error,filtered_in_flux_mean,2987,3822,iqr,0.23702142214692912,0.23702142214692912,-0.017999492851336778,0.017999492851336778
total_abs_error,left_raw_out_flux_mean,2971,3822,iqr,0.23639478725183785,0.23639478725183785,0.022865809380946588,0.022865809380946588
total_abs_error,bottom_filtered_in_flux_std,3051,3822,iqr,0.23583684908051258,0.23583684908051258,0.04871603255631485,0.04871603255631485
total_abs_error,filtered_out_flux_max,3177,3822,iqr,0.2352379923111194,0.2352379923111194,0.04297952937558456,0.04297952937558456
total_abs_error,right_filtered_candidate_pixels_mean,2958,3822,iqr,0.23511048215179003,0.23511048215179003,0.02323118551698008,0.02323118551698008
total_abs_error,frame_diff_changed_ratio_25_max,3135,3822,iqr,0.23493047999062058,0.23493047999062058,0.01678183801758733,0.01678183801758733
total_abs_error,filtered_candidate_component_area_max_max,3221,3822,iqr,0.23456614665258968,0.23456614665258968,0.041700725071424256,0.041700725071424256
total_abs_error,left_filtered_candidate_pixels_max,3231,3822,iqr,0.23437601292366378,0.23437601292366378,0.09124153825439466,0.09124153825439466
total_abs_error,raw_traffic_flux_p50,2940,3822,iqr,0.2343107704715153,0.2343107704715153,0.17553287023914352,0.17553287023914352
total_abs_error,filtered_candidate_component_area_ratio_p10,3231,3822,iqr,0.23388166714332365,0.23388166714332365,0.1845642074388744,0.1845642074388744
total_abs_error,persistent_candidate_pixels_p10,3231,3822,iqr,0.23352693077390035,0.23352693077390035,0.1980444278112628,0.1980444278112628
total_abs_error,roi_value_mean_std,3198,3822,iqr,0.23306452308322445,0.23306452308322445,0.10575463441265015,0.10575463441265015
total_abs_error,left_raw_in_flux_mean,2980,3822,iqr,0.23284227664182436,0.23284227664182436,0.029699791840637813,0.029699791840637813
total_abs_error,band_normal_abs_p90_p50,2953,3822,iqr,0.23256118768004813,0.23256118768004813,0.08956594173044455,0.08956594173044455
total_abs_error,filtered_traffic_flux_mean,2989,3822,iqr,0.2322709106617733,0.2322709106617733,-0.02311147740286559,0.02311147740286559
total_abs_error,total_filtered_traffic_flux,2989,3822,iqr,0.23226076689847064,0.23226076689847064,-0.02310686680358524,0.02310686680358524
total_abs_error,roi_gray_p50_std,3141,3822,iqr,0.23197270313668297,0.23197270313668297,0.0907605107462158,0.0907605107462158
total_abs_error,left_filtered_candidate_pixels_p50,3231,3822,iqr,0.23184860541831398,0.23184860541831398,0.17234898008754254,0.17234898008754254
total_abs_error,raw_candidate_component_count_max,3231,3822,iqr,0.23098391997839757,0.23098391997839757,0.07754262888930764,0.07754262888930764
total_abs_error,right_filtered_out_flux_p90,2931,3822,iqr,0.23012393679273585,0.23012393679273585,0.17208178842103455,0.17208178842103455
total_abs_error,left_raw_out_flux_max,3167,3822,iqr,0.2300703974808044,0.2300703974808044,0.06821651613290018,0.06821651613290018
total_abs_error,left_filtered_candidate_pixels_mean,2936,3822,iqr,0.23006373169260497,0.23006373169260497,0.01554992718501803,0.01554992718501803
total_abs_error,filtered_candidate_ratio_band_p10,3231,3822,iqr,0.22971804926327918,0.22971804926327918,0.18429387499842653,0.18429387499842653
total_abs_error,filtered_candidate_component_area_mean_mean,2288,2515,iqr,0.22960415524286312,0.22960415524286312,0.22524040367247292,0.22524040367247292
total_abs_error,right_filtered_out_flux_mean,2935,3822,iqr,0.22957080330032828,0.22957080330032828,0.017630507049758073,0.017630507049758073
total_abs_error,roi_flow_mag_p90_p50,2953,3822,iqr,0.22925460124426353,0.22925460124426353,0.09503919344546538,0.09503919344546538
total_abs_error,raw_candidate_component_area_max_max,3229,3822,iqr,0.22923350329096617,0.22923350329096617,0.04115292492940082,0.04115292492940082
total_abs_error,frame_diff_mean_max,3145,3822,iqr,0.22898129215929722,0.22898129215929722,0.045866909805473324,0.045866909805473324
total_abs_error,left_filtered_out_flux_mean,2931,3822,iqr,0.22880901795070097,0.22880901795070097,0.03870792586883286,0.03870792586883286
total_abs_error,filtered_out_flux_mean,2970,3822,iqr,0.22871316121213542,0.22871316121213542,-0.021465127215052032,0.021465127215052032
total_abs_error,total_filtered_out_flux,2970,3822,iqr,0.22869875577047566,0.22869875577047566,-0.021454986006957732,0.021454986006957732
total_abs_error,raw_candidate_component_area_max_std,3231,3822,iqr,0.2284281483013659,0.2284281483013659,0.05718193653393182,0.05718193653393182
total_abs_error,right_filtered_out_flux_max,3162,3822,iqr,0.2282972548171949,0.2282972548171949,0.07588578027480676,0.07588578027480676
total_abs_error,roi_flow_mag_p99_p90,3228,3822,iqr,0.22811481958190027,0.22811481958190027,0.07174658734099575,0.07174658734099575
total_abs_error,bottom_filtered_in_flux_max,3145,3822,iqr,0.22798257492037416,0.22798257492037416,0.07048275105036217,0.07048275105036217
total_abs_error,frame_diff_mean_p10,2998,3822,iqr,0.2270390893567046,0.2270390893567046,0.10621515461525186,0.10621515461525186
total_abs_error,top_filtered_in_flux_p50,3231,3822,iqr,0.22694127810860437,0.22694127810860437,0.1931441041026444,0.1931441041026444
total_abs_error,right_filtered_in_flux_max,3164,3822,iqr,0.22603364254571587,0.22603364254571587,0.08018886983632315,0.08018886983632315
total_abs_error,roi_gray_mean_std,3196,3822,iqr,0.22599431586576144,0.22599431586576144,0.1125943597595249,0.1125943597595249
total_abs_error,bottom_raw_candidate_pixels_max,3231,3822,iqr,0.22593128469176588,0.22593128469176588,0.06125141432640433,0.06125141432640433
total_abs_error,bottom_raw_in_flux_max,3176,3822,iqr,0.22391269809599532,0.22391269809599532,0.05686363005701658,0.05686363005701658
total_abs_error,raw_candidate_component_area_p50_max,2794,3222,iqr,0.22354174097311447,0.22354174097311447,0.11682484697187916,0.11682484697187916
total_abs_error,left_filtered_in_flux_mean,2931,3822,iqr,0.22310759805858982,0.22310759805858982,0.02220025416813372,0.02220025416813372
total_abs_error,raw_candidate_component_area_mean_max,2794,3222,iqr,0.22301741203238024,0.22301741203238024,0.11585164327530142,0.11585164327530142
total_abs_error,direction_balance_abs_min,1813,2515,iqr,-0.2215404250674583,0.2215404250674583,-0.3350650499904888,0.3350650499904888
total_abs_error,filtered_candidate_pixels_p10,3231,3822,iqr,0.221186479033085,0.221186479033085,0.1835605547866048,0.1835605547866048
total_abs_error,filtered_candidate_component_area_sum_p10,3231,3822,iqr,0.221186479033085,0.221186479033085,0.1835605547866048,0.1835605547866048
total_abs_error,top_filtered_out_flux_p50,3231,3822,iqr,0.22047909909754515,0.22047909909754515,0.18727212231594687,0.18727212231594687
total_abs_error,bottom_raw_in_flux_mean,2908,3822,iqr,0.21983554073584038,0.21983554073584038,0.010542712135722209,0.010542712135722209
total_abs_error,left_raw_in_flux_max,3166,3822,iqr,0.21975392478655453,0.21975392478655453,0.07219915038027953,0.07219915038027953
total_abs_error,entrance_gray_std_std,3200,3822,iqr,0.2188708937901413,0.2188708937901413,0.0741272148217722,0.0741272148217722
total_abs_error,raw_candidate_component_area_p50_p50,2810,3222,iqr,0.21853125205117946,0.21853125205117946,0.10319840925048887,0.10319840925048887
total_abs_error,filtered_in_flux_max,3174,3822,iqr,0.2185219949445539,0.2185219949445539,0.028794953527418735,0.028794953527418735
total_abs_error,filtered_traffic_flux_max,3179,3822,iqr,0.21762048381157179,0.21762048381157179,0.025267844705643562,0.025267844705643562
total_abs_error,total_direction_balance_abs,2010,2515,iqr,-0.2170022649189664,0.2170022649189664,-0.21437477755757497,0.21437477755757497
total_abs_error,top_filtered_candidate_pixels_max,3231,3822,iqr,0.21681452971861703,0.21681452971861703,0.03739880232907834,0.03739880232907834
total_abs_error,left_raw_out_flux_p90,2871,3822,iqr,0.21592167206715535,0.21592167206715535,0.1673861165029105,0.1673861165029105
total_abs_error,background_value_std_std,3226,3822,iqr,0.21441024240555465,0.21441024240555465,0.07848550419940767,0.07848550419940767
total_abs_error,bottom_filtered_out_flux_mean,2851,3822,iqr,0.21407068383721883,0.21407068383721883,0.0050528824565207395,0.0050528824565207395
total_abs_error,band_flow_mag_p90_std,3207,3822,iqr,0.21401309846073258,0.21401309846073258,0.044678499770902935,0.044678499770902935
total_abs_error,band_normal_abs_p90_std,3217,3822,iqr,0.21399358466519128,0.21399358466519128,0.047878305149808245,0.047878305149808245
total_abs_error,band_direction_entropy_mean,3193,3822,iqr,-0.21357964735280915,0.21357964735280915,-0.13885948042299248,0.13885948042299248
total_abs_error,entrance_value_mean_std,3227,3822,iqr,0.21323349765611546,0.21323349765611546,0.05711168899936791,0.05711168899936791
total_abs_error,filtered_candidate_component_area_mean_p50,2288,2515,iqr,0.2121327124293984,0.2121327124293984,0.20077504403241286,0.20077504403241286
total_abs_error,bottom_raw_candidate_pixels_mean,2910,3822,iqr,0.21174156625033083,0.21174156625033083,0.01291645435412367,0.01291645435412367
total_abs_error,right_filtered_in_flux_p90,2922,3822,iqr,0.2114402540954172,0.2114402540954172,0.15003710487886512,0.15003710487886512
total_abs_error,left_raw_in_flux_p90,2878,3822,iqr,0.21143090616638596,0.21143090616638596,0.18387797375416323,0.18387797375416323
total_abs_error,right_raw_out_flux_max,3147,3822,iqr,0.21131802360566035,0.21131802360566035,0.0663425395107229,0.0663425395107229
total_abs_error,right_filtered_in_flux_mean,2949,3822,iqr,0.2098786997349233,0.2098786997349233,0.020890092230599205,0.020890092230599205
total_abs_error,right_raw_in_flux_p50,3231,3822,iqr,0.2098709171199545,0.2098709171199545,0.21211003789668567,0.21211003789668567
total_abs_error,top_filtered_out_flux_max,3199,3822,iqr,0.20962527506205095,0.20962527506205095,0.030489364125267433,0.030489364125267433
total_abs_error,right_raw_out_flux_p50,3231,3822,iqr,0.20867061093935932,0.20867061093935932,0.20255649794531172,0.20255649794531172
total_abs_error,filtered_candidate_ratio_band_p50,2941,3822,iqr,0.20857117222511137,0.20857117222511137,0.13704857210478533,0.13704857210478533
total_abs_error,raw_candidate_component_area_p90_std,2813,3222,iqr,0.20669951936269204,0.20669951936269204,0.10111746996784517,0.10111746996784517
total_abs_error,filtered_candidate_pixels_p50,2937,3822,iqr,0.20628244077577731,0.20628244077577731,0.13908144617446658,0.13908144617446658
total_abs_error,filtered_candidate_component_area_sum_p50,2937,3822,iqr,0.20628244077577731,0.20628244077577731,0.13908144617446658,0.13908144617446658
total_abs_error,band_flow_mag_mean_max,3187,3822,iqr,0.20620705277694068,0.20620705277694068,0.02908247638769175,0.02908247638769175
total_abs_error,right_raw_in_flux_max,3146,3822,iqr,0.20605463834570636,0.20605463834570636,0.05889340607641959,0.05889340607641959
total_abs_error,left_raw_candidate_pixels_max,3231,3822,iqr,0.20554528454662752,0.20554528454662752,0.06472310560389116,0.06472310560389116
total_abs_error,roi_flow_mag_mean_max,3136,3822,iqr,0.20494526907905827,0.20494526907905827,0.026311664512230565,0.026311664512230565
total_abs_error,frame_diff_p90_p50,2923,3822,iqr,0.2048246140760467,0.2048246140760467,0.1625627252808553,0.1625627252808553
total_abs_error,bottom_raw_candidate_pixels_p50,3231,3822,iqr,0.2044700714656944,0.2044700714656944,0.20268114899400352,0.20268114899400352
total_abs_error,filtered_traffic_flux_p10,3231,3822,iqr,0.2043644318391683,0.2043644318391683,0.18317574947194035,0.18317574947194035
total_abs_error,entrance_gray_mean_std,3224,3822,iqr,0.2026812227740873,0.2026812227740873,0.06180770312688228,0.06180770312688228
total_abs_error,raw_candidate_component_count_p10,2974,3822,iqr,0.20205360634731137,0.20205360634731137,0.14368152834440473,0.14368152834440473
total_abs_error,bottom_raw_out_flux_p90,2808,3822,iqr,0.20086635327107952,0.20086635327107952,0.14163206589305666,0.14163206589305666
total_abs_error,raw_out_flux_max,3180,3822,iqr,0.20007600495023942,0.20007600495023942,0.02273424675738818,0.02273424675738818
total_abs_error,raw_in_flux_p50,2817,3822,iqr,0.1996914990428145,0.1996914990428145,0.17661975432825694,0.17661975432825694
total_abs_error,roi_flow_active_ratio_min,3231,3822,iqr,0.1996790271976754,0.1996790271976754,0.20617956394470865,0.20617956394470865
total_abs_error,frame_diff_changed_ratio_10_min,3231,3822,iqr,0.1992341297212216,0.1992341297212216,0.21131526603551884,0.21131526603551884
total_abs_error,background_gray_entropy_std,3110,3822,iqr,0.19771407547898245,0.19771407547898245,0.13802128819989504,0.13802128819989504
total_abs_error,filtered_candidate_component_area_mean_p90,2290,2515,iqr,0.1969760718976246,0.1969760718976246,0.2034400492747269,0.2034400492747269
total_abs_error,filtered_candidate_component_area_p50_mean,2290,2515,iqr,0.1967910920620224,0.1967910920620224,0.20214305507761943,0.20214305507761943
total_abs_error,persistence_max_p90,3231,3822,iqr,0.19596098475009757,0.19596098475009757,0.11141329403793342,0.11141329403793342
total_abs_error,entrance_value_std_p50,3231,3822,iqr,0.19545378767528984,0.19545378767528984,0.08121622673522429,0.08121622673522429
total_abs_error,raw_in_flux_p10,3231,3822,iqr,0.19472784198410822,0.19472784198410822,0.1977112065034114,0.1977112065034114
total_abs_error,filtered_candidate_component_area_p50_std,2284,2515,iqr,0.19454875833258875,0.19454875833258875,0.2016740803990328,0.2016740803990328
total_abs_error,top_filtered_in_flux_max,3178,3822,iqr,0.19453071983026218,0.19453071983026218,0.013549032741580074,0.013549032741580074
total_abs_error,right_filtered_candidate_pixels_max,3231,3822,iqr,0.19410225503489506,0.19410225503489506,0.07573363903668054,0.07573363903668054
total_abs_error,raw_candidate_component_area_p50_min,2611,3222,iqr,0.19360554843915506,0.19360554843915506,0.12824336591443977,0.12824336591443977
total_abs_error,top_raw_candidate_pixels_max,3231,3822,iqr,0.19309360926634866,0.19309360926634866,0.030058041608482685,0.030058041608482685
total_abs_error,raw_in_flux_max,3160,3822,iqr,0.19308656704683094,0.19308656704683094,0.017038836698625878,0.017038836698625878
total_abs_error,band_normal_abs_mean_max,3202,3822,iqr,0.19230555870116775,0.19230555870116775,0.02261770564519967,0.02261770564519967
total_abs_error,bottom_filtered_candidate_pixels_mean,2850,3822,iqr,0.19221631942555745,0.19221631942555745,-0.01721198914598288,0.01721198914598288
total_abs_error,raw_traffic_flux_max,3179,3822,iqr,0.1919875191894341,0.1919875191894341,0.02057160933809717,0.02057160933809717
total_abs_error,top_raw_candidate_pixels_p10,3231,3822,iqr,0.19179400270315503,0.19179400270315503,0.18397891515236736,0.18397891515236736
total_abs_error,filtered_candidate_component_area_ratio_p50,2927,3822,iqr,0.18836885632074007,0.18836885632074007,0.1284744747783916,0.1284744747783916
total_abs_error,filtered_traffic_flux_p50,2850,3822,iqr,0.1880928594874134,0.1880928594874134,0.1368815578298809,0.1368815578298809
total_abs_error,left_raw_out_flux_p50,3231,3822,iqr,0.187038923419773,0.187038923419773,0.17476741044030916,0.17476741044030916
total_abs_error,left_raw_in_flux_p50,3231,3822,iqr,0.18702102447490557,0.18702102447490557,0.19058210740380943,0.19058210740380943
total_abs_error,frame_diff_p90_min,3231,3822,iqr,0.1855957992459903,0.1855957992459903,0.11922393737672587,0.11922393737672587
total_abs_error,bottom_raw_in_flux_p50,3231,3822,iqr,0.18451387032643868,0.18451387032643868,0.16407297473467672,0.16407297473467672
total_abs_error,raw_out_flux_p10,3231,3822,iqr,0.1839617795935173,0.1839617795935173,0.1970763343145793,0.1970763343145793
total_abs_error,top_raw_out_flux_max,3200,3822,iqr,0.18309660106165898,0.18309660106165898,0.005357905479693149,0.005357905479693149
total_abs_error,filtered_candidate_component_area_mean_std,2203,2515,iqr,0.18302361371329298,0.18302361371329298,0.19036991917491644,0.19036991917491644
total_abs_error,background_value_std_p90,3231,3822,iqr,0.18162708834287503,0.18162708834287503,0.07502031038372273,0.07502031038372273
total_abs_error,filtered_candidate_component_area_p50_p90,2289,2515,iqr,0.18013723624510966,0.18013723624510966,0.1881266740768505,0.1881266740768505
total_abs_error,band_direction_entropy_max,3188,3822,iqr,-0.17960827157896564,0.17960827157896564,-0.09864141287961542,0.09864141287961542
total_abs_error,background_gray_std_std,3143,3822,iqr,0.17956442021015367,0.17956442021015367,0.09938053765965504,0.09938053765965504
total_abs_error,persistence_mean_p10,2843,3822,iqr,0.1791253478071149,0.1791253478071149,0.08966392798824623,0.08966392798824623
total_abs_error,bottom_filtered_candidate_pixels_p90,2832,3822,iqr,0.17872525350278679,0.17872525350278679,0.14379069126017988,0.14379069126017988
